X,Y,id,modified,language,bibliographicCitation,institutionCode,collectionCode,datasetName,basisOfRecord,dynamicProperties,catalogNumber,occurrenceRemarks,individualCount,sex,lifeStage,occurrenceStatus,associatedTaxa,eventID,samplingProtocol,eventDate,startDayOfYear,year,month,day,fieldNumber,waterBody,country,stateProvince,county,locality,minimumDepthInMeters,maximumDepthInMeters,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,footprintWKT,identifiedBy,typeStatus,scientificNameID,scientificName,kingdom,phylum,class,order_,family,genus,subgenus,specificEpithet,infraspecificEpithet,scientificNameAuthorship,FID
179.3301,-16.03245,574,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-15 Pseudoceratina verrucosa,,,,,present,,15,SCUBA diving,2007/05/18 08:40:00,138,2007,5,18,Fiji-15,Pacific Ocean,Fiji,,,"Nagelelevu Lagoon' Northwest tip of barrier reef, outer slope",6,59,-16.03245,179.3301,WGS84,30,POINT (179.3301 -16.03245),,,urn:lsid:marinespecies.org:taxname:169704,Pseudoceratina verrucosa,Animalia,Porifera,Demospongiae,Verongida,Pseudoceratinidae,Pseudoceratina,,verrucosa,,"Bergquist, 1995",638
179.3301,-16.03245,575,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-15 Melophlus sp.,,,,,present,,15,SCUBA diving,2007/05/18 08:40:00,138,2007,5,18,Fiji-15,Pacific Ocean,Fiji,,,"Nagelelevu Lagoon' Northwest tip of barrier reef, outer slope",6,59,-16.03245,179.3301,WGS84,30,POINT (179.3301 -16.03245),,,urn:lsid:marinespecies.org:taxname:169849,Melophlus sp.,Animalia,Porifera,Demospongiae,Astrophorida,Geodiidae,Melophlus,,,,"Thiele, 1899",639
179.1299,-16.246433,289,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-08 Polysiphonia delicatula,,,,,present,,8,SCUBA diving,2007/05/14 08:22:00,134,2007,5,14,Fiji-08,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend),5,56,-16.246433,179.1299,WGS84,30,POINT (179.1299 -16.246433),,,urn:lsid:marinespecies.org:taxname:214254,Polysiphonia delicatula,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,,delicatula,,"Hollenberg, 1968",640
179.42605,-16.56015,973,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-25 Caulerpella ambigua,,,,,present,,25,SCUBA diving,2007/05/23 16:04:00,143,2007,5,23,Fiji-25,Pacific Ocean,Fiji,,,Heemskercq reef Outer slope of immerged barrier reef north of Nanuku Reef,12,23,-16.56015,179.42605,WGS84,30,POINT (179.42605 -16.56015),,,urn:lsid:marinespecies.org:taxname:221159,Caulerpella ambigua,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpella,,ambigua,,"(Okamura) Prud'homme van Reine & Lokhorst, 1992",641
179.3301,-16.03245,576,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-15 Halimeda heteromorpha,,,,,present,,15,SCUBA diving,2007/05/18 08:40:00,138,2007,5,18,Fiji-15,Pacific Ocean,Fiji,,,"Nagelelevu Lagoon' Northwest tip of barrier reef, outer slope",6,59,-16.03245,179.3301,WGS84,30,POINT (179.3301 -16.03245),,,urn:lsid:marinespecies.org:taxname:377132,Halimeda heteromorpha,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Halimedaceae,Halimeda,,heteromorpha,,"N'Yeurt, 2006",642
179.1299,-16.246433,290,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-08 Ceratodictyon,,,,,present,,8,SCUBA diving,2007/05/14 08:22:00,134,2007,5,14,Fiji-08,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend),5,56,-16.246433,179.1299,WGS84,30,POINT (179.1299 -16.246433),,,urn:lsid:marinespecies.org:taxname:206099,Ceratodictyon,Plantae,Rhodophyta,Florideophyceae,Rhodymeniales,Lomentariaceae,Ceratodictyon,,,,"Zanardini, 1878",643
179.42605,-16.56015,974,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-25 Griffithsia heteromorpha,,,,,present,,25,SCUBA diving,2007/05/23 16:04:00,143,2007,5,23,Fiji-25,Pacific Ocean,Fiji,,,Heemskercq reef Outer slope of immerged barrier reef north of Nanuku Reef,12,23,-16.56015,179.42605,WGS84,30,POINT (179.42605 -16.56015),,,urn:lsid:marinespecies.org:taxname:371498,Griffithsia heteromorpha,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Wrangeliaceae,Griffithsia,,heteromorpha,,"Kützing, 1863",644
179.42605,-16.56015,975,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-25 Taenioma perpusillum,,,,,present,,25,SCUBA diving,2007/05/23 16:04:00,143,2007,5,23,Fiji-25,Pacific Ocean,Fiji,,,Heemskercq reef Outer slope of immerged barrier reef north of Nanuku Reef,12,23,-16.56015,179.42605,WGS84,30,POINT (179.42605 -16.56015),,,urn:lsid:marinespecies.org:taxname:144782,Taenioma perpusillum,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Taenioma,,perpusillum,,"(J.Agardh) J.Agardh, 1863",645
179.1299,-16.246433,291,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-08 Leucetta solida,,,,,present,,8,SCUBA diving,2007/05/14 08:22:00,134,2007,5,14,Fiji-08,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend),5,56,-16.246433,179.1299,WGS84,30,POINT (179.1299 -16.246433),,,urn:lsid:marinespecies.org:taxname:132286,Leucetta solida,Animalia,Porifera,Calcarea,Clathrinida,Leucettidae,Leucetta,,solida,,"(Schmidt, 1862)",646
179.42605,-16.56015,976,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-25 Rhipilia sp. 2,,,,,present,,25,SCUBA diving,2007/05/23 16:04:00,143,2007,5,23,Fiji-25,Pacific Ocean,Fiji,,,Heemskercq reef Outer slope of immerged barrier reef north of Nanuku Reef,12,23,-16.56015,179.42605,WGS84,30,POINT (179.42605 -16.56015),,,urn:lsid:marinespecies.org:taxname:143823,Rhipilia sp. 2,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Rhipiliaceae,Rhipilia,,,,"Kützing, 1858",647
179.1299,-16.246433,292,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-08 Thorecta sp.,,,,,present,,8,SCUBA diving,2007/05/14 08:22:00,134,2007,5,14,Fiji-08,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend),5,56,-16.246433,179.1299,WGS84,30,POINT (179.1299 -16.246433),,,urn:lsid:marinespecies.org:taxname:165409,Thorecta sp.,Animalia,Porifera,Demospongiae,Dictyoceratida,Thorectidae,Thorecta,,,,"Lendenfeld, 1888",648
179.1299,-16.246433,293,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-08 Microphyllum borneense,,,,,present,,8,SCUBA diving,2007/05/14 08:22:00,134,2007,5,14,Fiji-08,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend),5,56,-16.246433,179.1299,WGS84,30,POINT (179.1299 -16.246433),,,urn:lsid:marinespecies.org:taxname:214054,Microphyllum borneense,Plantae,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniaceae,Microphyllum,,borneense,,"Weber-van Bosse, 1928",649
179.1299,-16.246433,294,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-08 Lyngbya majuscula,,,,,present,,8,SCUBA diving,2007/05/14 08:22:00,134,2007,5,14,Fiji-08,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend),5,56,-16.246433,179.1299,WGS84,30,POINT (179.1299 -16.246433),,,urn:lsid:marinespecies.org:taxname:177509,Lyngbya majuscula,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Oscillatoriaceae,Lyngbya,,majuscula,,"Harvey ex Gomont, 1892",650
179.1299,-16.246433,295,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-08 Leucetta solida,,,,,present,,8,SCUBA diving,2007/05/14 08:22:00,134,2007,5,14,Fiji-08,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend),5,56,-16.246433,179.1299,WGS84,30,POINT (179.1299 -16.246433),,,urn:lsid:marinespecies.org:taxname:132286,Leucetta solida,Animalia,Porifera,Calcarea,Clathrinida,Leucettidae,Leucetta,,solida,,"(Schmidt, 1862)",651
179.1299,-16.246433,296,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-08 Rhipidosiphon javensis,,,,,present,,8,SCUBA diving,2007/05/14 08:22:00,134,2007,5,14,Fiji-08,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend),5,56,-16.246433,179.1299,WGS84,30,POINT (179.1299 -16.246433),,,urn:lsid:marinespecies.org:taxname:214418,Rhipidosiphon javensis,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Udoteaceae,Rhipidosiphon,,javensis,,"Montagne, 1842",652
179.1299,-16.246433,297,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-08 Cheilosporum spectabile,,,,,present,,8,SCUBA diving,2007/05/14 08:22:00,134,2007,5,14,Fiji-08,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend),5,56,-16.246433,179.1299,WGS84,30,POINT (179.1299 -16.246433),,,urn:lsid:marinespecies.org:taxname:381140,Cheilosporum spectabile,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Cheilosporum,,spectabile,,"Harvey ex Grunow, 1874",653
179.1299,-16.246433,298,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-08 Caulerpa serrulata,,,,,present,,8,SCUBA diving,2007/05/14 08:22:00,134,2007,5,14,Fiji-08,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend),5,56,-16.246433,179.1299,WGS84,30,POINT (179.1299 -16.246433),,,urn:lsid:marinespecies.org:taxname:211485,Caulerpa serrulata,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa,,serrulata,,"(Forsskål) J.Agardh, 1837",654
179.1299,-16.246433,299,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-08 Herposiphonia delicatula,,,,,present,,8,SCUBA diving,2007/05/14 08:22:00,134,2007,5,14,Fiji-08,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend),5,56,-16.246433,179.1299,WGS84,30,POINT (179.1299 -16.246433),,,urn:lsid:marinespecies.org:taxname:214212,Herposiphonia delicatula,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Herposiphonia,,delicatula,,"Hollenberg, 1968",655
179.1299,-16.246433,300,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-08 Niphates sp.,,,,,present,,8,SCUBA diving,2007/05/14 08:22:00,134,2007,5,14,Fiji-08,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend),5,56,-16.246433,179.1299,WGS84,30,POINT (179.1299 -16.246433),,,urn:lsid:marinespecies.org:taxname:166770,Niphates sp.,Animalia,Porifera,Demospongiae,Haplosclerida,Niphatidae,Niphates,,,,"Duchassaing & Michelotti, 1864",656
179.180383,-16.080517,639,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-17 Galaxaura divaricata,,,,,present,,17,SCUBA diving,2007/05/19 08:52:00,139,2007,5,19,Fiji-17,Pacific Ocean,Fiji,,,Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island,8,62,-16.080517,179.180383,WGS84,30,POINT (179.180383 -16.080517),,,urn:lsid:marinespecies.org:taxname:373488,Galaxaura divaricata,Plantae,Rhodophyta,Florideophyceae,Nemaliales,Galaxauraceae,Galaxaura,,divaricata,,"(Linnaeus) Huisman & R.A.Townsend, 1993",657
179.166283,-16.081117,777,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-19 Neomartensia flabelliformis,,,,,present,,19,SCUBA diving,2007/05/20 09:15:00,140,2007,5,20,Fiji-19,Pacific Ocean,Fiji,,,Nagelelevu Lagoon' Outer slope north of Ngelelevu Island,26,50,-16.081117,179.166283,WGS84,30,POINT (179.166283 -16.081117),,,urn:lsid:marinespecies.org:taxname:381633,Neomartensia flabelliformis,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Neomartensia,,flabelliformis,,"(Harvey ex J.Agardh) Yoshida & Mikami, 1996",658
179.180383,-16.080517,640,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-17 Halimeda fragilis,,,,,present,,17,SCUBA diving,2007/05/19 08:52:00,139,2007,5,19,Fiji-17,Pacific Ocean,Fiji,,,Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island,8,62,-16.080517,179.180383,WGS84,30,POINT (179.180383 -16.080517),,,urn:lsid:marinespecies.org:taxname:211523,Halimeda fragilis,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Halimedaceae,Halimeda,,fragilis,,"W.R.Taylor, 1950",659
179.166283,-16.081117,778,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-19 Acanthella cavernosa,,,,,present,,19,SCUBA diving,2007/05/20 09:15:00,140,2007,5,20,Fiji-19,Pacific Ocean,Fiji,,,Nagelelevu Lagoon' Outer slope north of Ngelelevu Island,26,50,-16.081117,179.166283,WGS84,30,POINT (179.166283 -16.081117),,,urn:lsid:marinespecies.org:taxname:165651,Acanthella cavernosa,Animalia,Porifera,Demospongiae,Halichondrida,Dictyonellidae,Acanthella,,cavernosa,,"Dendy, 1922",660
179.180383,-16.080517,641,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-17 Ircinia sp.,,,,,present,,17,SCUBA diving,2007/05/19 08:52:00,139,2007,5,19,Fiji-17,Pacific Ocean,Fiji,,,Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island,8,62,-16.080517,179.180383,WGS84,30,POINT (179.180383 -16.080517),,,urn:lsid:marinespecies.org:taxname:131751,Ircinia sp.,Animalia,Porifera,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,,,,"Nardo, 1833",661
179.166283,-16.081117,779,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-19 Hypoglossum simulans,,,,,present,,19,SCUBA diving,2007/05/20 09:15:00,140,2007,5,20,Fiji-19,Pacific Ocean,Fiji,,,Nagelelevu Lagoon' Outer slope north of Ngelelevu Island,26,50,-16.081117,179.166283,WGS84,30,POINT (179.166283 -16.081117),,,urn:lsid:marinespecies.org:taxname:214186,Hypoglossum simulans,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Hypoglossum,,simulans,,"M.J.Wynne, I.R.Price & D.L.Ballantine, 1989",662
179.180383,-16.080517,642,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-17 Acanthella cavernosa,,,,,present,,17,SCUBA diving,2007/05/19 08:52:00,139,2007,5,19,Fiji-17,Pacific Ocean,Fiji,,,Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island,8,62,-16.080517,179.180383,WGS84,30,POINT (179.180383 -16.080517),,,urn:lsid:marinespecies.org:taxname:165651,Acanthella cavernosa,Animalia,Porifera,Demospongiae,Halichondrida,Dictyonellidae,Acanthella,,cavernosa,,"Dendy, 1922",663
179.166283,-16.081117,780,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-19 Stylissa carteri,,,,,present,,19,SCUBA diving,2007/05/20 09:15:00,140,2007,5,20,Fiji-19,Pacific Ocean,Fiji,,,Nagelelevu Lagoon' Outer slope north of Ngelelevu Island,26,50,-16.081117,179.166283,WGS84,30,POINT (179.166283 -16.081117),,,urn:lsid:marinespecies.org:taxname:165705,Stylissa carteri,Animalia,Porifera,Demospongiae,Halichondrida,Dictyonellidae,Stylissa,,carteri,,"(Dendy, 1889)",664
179.180383,-16.080517,643,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-17 Dudresnaya capricornica,,,,,present,,17,SCUBA diving,2007/05/19 08:52:00,139,2007,5,19,Fiji-17,Pacific Ocean,Fiji,,,Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island,8,62,-16.080517,179.180383,WGS84,30,POINT (179.180383 -16.080517),,,urn:lsid:marinespecies.org:taxname:371208,Dudresnaya capricornica,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Dumontiaceae,Dudresnaya,,capricornica,,"Robins & Kraft, 1985",665
179.166283,-16.081117,781,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-19 Rhodymenia sp. 3,,,,,present,,19,SCUBA diving,2007/05/20 09:15:00,140,2007,5,20,Fiji-19,Pacific Ocean,Fiji,,,Nagelelevu Lagoon' Outer slope north of Ngelelevu Island,26,50,-16.081117,179.166283,WGS84,30,POINT (179.166283 -16.081117),,,urn:lsid:marinespecies.org:taxname:144252,Rhodymenia sp. 3,Plantae,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniaceae,Rhodymenia,,,,"Greville, 1830",666
179.180383,-16.080517,644,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-17 Stylissa carteri,,,,,present,,17,SCUBA diving,2007/05/19 08:52:00,139,2007,5,19,Fiji-17,Pacific Ocean,Fiji,,,Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island,8,62,-16.080517,179.180383,WGS84,30,POINT (179.180383 -16.080517),,,urn:lsid:marinespecies.org:taxname:165705,Stylissa carteri,Animalia,Porifera,Demospongiae,Halichondrida,Dictyonellidae,Stylissa,,carteri,,"(Dendy, 1889)",667
179.166283,-16.081117,782,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-19 Plocamium sp.,,,,,present,,19,SCUBA diving,2007/05/20 09:15:00,140,2007,5,20,Fiji-19,Pacific Ocean,Fiji,,,Nagelelevu Lagoon' Outer slope north of Ngelelevu Island,26,50,-16.081117,179.166283,WGS84,30,POINT (179.166283 -16.081117),,,urn:lsid:marinespecies.org:taxname:144223,Plocamium sp.,Plantae,Rhodophyta,Florideophyceae,Plocamiales,Plocamiaceae,Plocamium,,,,"J.V.Lamouroux, 1813",668
179.180383,-16.080517,645,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-17 Dasycladus cf. vermicularis,,,,,present,,17,SCUBA diving,2007/05/19 08:52:00,139,2007,5,19,Fiji-17,Pacific Ocean,Fiji,,,Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island,8,62,-16.080517,179.180383,WGS84,30,POINT (179.180383 -16.080517),,,urn:lsid:marinespecies.org:taxname:145301,Dasycladus cf. vermicularis,Plantae,Chlorophyta,Ulvophyceae,Dasycladales,Dasycladaceae,Dasycladus,,vermicularis,,"(Scopoli) Krasser, 1898",669
179.166283,-16.081117,783,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-19 Ganonema sp.,,,,,present,,19,SCUBA diving,2007/05/20 09:15:00,140,2007,5,20,Fiji-19,Pacific Ocean,Fiji,,,Nagelelevu Lagoon' Outer slope north of Ngelelevu Island,26,50,-16.081117,179.166283,WGS84,30,POINT (179.166283 -16.081117),,,urn:lsid:marinespecies.org:taxname:144208,Ganonema sp.,Plantae,Rhodophyta,Florideophyceae,Nemaliales,Liagoraceae,Ganonema,,,,"K.-C.Fan & Yung-C.Wang, 1974",670
179.166283,-16.081117,784,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-19 Dasyphila plumarioides,,,,,present,,19,SCUBA diving,2007/05/20 09:15:00,140,2007,5,20,Fiji-19,Pacific Ocean,Fiji,,,Nagelelevu Lagoon' Outer slope north of Ngelelevu Island,26,50,-16.081117,179.166283,WGS84,30,POINT (179.166283 -16.081117),,,urn:lsid:marinespecies.org:taxname:372330,Dasyphila plumarioides,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,Dasyphila,,plumarioides,,"Yendo, 1920",671
179.180383,-16.080517,646,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-17 Caulerpa sedoides,,,,,present,,17,SCUBA diving,2007/05/19 08:52:00,139,2007,5,19,Fiji-17,Pacific Ocean,Fiji,,,Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island,8,62,-16.080517,179.180383,WGS84,30,POINT (179.180383 -16.080517),,,urn:lsid:marinespecies.org:taxname:211478,Caulerpa sedoides,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa,,sedoides,,"C.Agardh, 1817",672
179.166283,-16.081117,785,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-19 Asteronema sp.,,,,,present,,19,SCUBA diving,2007/05/20 09:15:00,140,2007,5,20,Fiji-19,Pacific Ocean,Fiji,,,Nagelelevu Lagoon' Outer slope north of Ngelelevu Island,26,50,-16.081117,179.166283,WGS84,30,POINT (179.166283 -16.081117),,,urn:lsid:marinespecies.org:taxname:144096,Asteronema sp.,Chromista,Ochrophyta,Phaeophyceae,Scytothamnales,Asteronemataceae,Asteronema,,,,"Delépine & Asensi, 1975",673
179.180383,-16.080517,647,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-17 Halymenia porphyraeformis,,,,,present,,17,SCUBA diving,2007/05/19 08:52:00,139,2007,5,19,Fiji-17,Pacific Ocean,Fiji,,,Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island,8,62,-16.080517,179.180383,WGS84,30,POINT (179.180383 -16.080517),,,urn:lsid:marinespecies.org:taxname:371241,Halymenia porphyraeformis,Plantae,Rhodophyta,Florideophyceae,Halymeniales,Halymeniaceae,Halymenia,,porphyraeformis,,"Parkinson, 1980",674
179.180383,-16.080517,648,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-17 Chondrosia sp.,,,,,present,,17,SCUBA diving,2007/05/19 08:52:00,139,2007,5,19,Fiji-17,Pacific Ocean,Fiji,,,Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island,8,62,-16.080517,179.180383,WGS84,30,POINT (179.180383 -16.080517),,,urn:lsid:marinespecies.org:taxname:132022,Chondrosia sp.,Animalia,Porifera,Demospongiae,Chondrosida,Chondrosiidae,Chondrosia,,,,"Nardo, 1847",675
